order_id,customer_name,sales,profit
CA-2016-153185,Matt Hagelstein,30.96,11.223
CA-2017-124765,Henia Zydlo,723.92,-81.441
CA-2015-131856,James Galang,21.968,-15.9268
CA-2015-131856,James Galang,619.152,69.6546
CA-2015-131856,James Galang,127.904,41.5688
CA-2017-126634,Alan Barnes,94.2,39.564
CA-2016-118500,Heather Jas,49.5,13.365
CA-2016-163951,Carl Jackson,16.52,1.652
CA-2016-149916,Emily Ducich,55.36,19.376
CA-2016-149916,Emily Ducich,11.56,3.757
CA-2015-158918,Arianne Irving,17.12,7.704
US-2014-159611,Karl Braun,182.352,-18.2352
US-2014-159611,Karl Braun,118.16,-25.109
CA-2017-163265,Joy Smith,18.368,6.1992
CA-2017-163265,Joy Smith,600.558,-8.5794
CA-2017-163265,Joy Smith,50.352,-8.1822
CA-2017-163265,Joy Smith,28.032,3.504
CA-2017-163265,Joy Smith,7.692,-3.6537
CA-2017-141705,Patrick O'Brill,517.405,-81.3065
CA-2016-112739,Ross DeVincentis,8.608,-13.3424
CA-2016-112739,Ross DeVincentis,159.56,33.9065
CA-2016-143805,Jonathan Doherty,2104.55,694.5015
CA-2016-143805,Jonathan Doherty,40.7,11.803
CA-2014-133634,Steven Roelle,47.79,16.2486
CA-2017-101665,Tracy Zic,5.16,1.3416
CA-2016-155446,Tanja Norvell,21.21,4.4541
CA-2017-137323,Pauline Webber,96.36,25.0536
CA-2016-144015,Adam Hart,231.72,11.586
CA-2016-144015,Adam Hart,17.9,8.95
CA-2016-144015,Adam Hart,12.48,5.616
CA-2014-101427,Andy Yotov,8.016,1.1022
CA-2016-136770,Stephanie Phelps,259.896,-56.3108
CA-2016-136770,Stephanie Phelps,247.188,-49.4376
CA-2016-136770,Stephanie Phelps,279.96,48.993
CA-2016-118311,Emily Ducich,450.0,162.0
US-2014-112795,Corey Roper,19.44,9.5256
CA-2017-127096,Christopher Schild,300.904,11.2839
CA-2017-119284,Thomas Seio,239.976,26.9973
CA-2017-119284,Thomas Seio,31.168,9.3504
CA-2017-119284,Thomas Seio,120.96,-28.224
CA-2017-119284,Thomas Seio,2239.936,223.9936
CA-2017-119284,Thomas Seio,76.608,6.7032
CA-2017-119284,Thomas Seio,142.776,17.847
CA-2017-119284,Thomas Seio,91.36,29.692
CA-2015-133494,Resi Pölking,3.552,0.444
CA-2016-111318,Ivan Liston,115.136,11.5136
US-2014-132745,Neil Französisch,4.71,0.0
CA-2014-146815,Paul Prost,172.764,13.4372
CA-2014-146815,Paul Prost,3.52,1.6896
CA-2014-119144,Justin Deggeller,79.968,-17.9928
CA-2014-119144,Justin Deggeller,305.9745,25.1979
CA-2014-119144,Justin Deggeller,344.91,10.3473
CA-2014-105648,Eva Jacobs,626.352,-23.4882
US-2015-145422,Pierre Wener,359.499,-29.6058
CA-2017-136623,Tom Stivers,71.952,5.3964
CA-2017-136623,Tom Stivers,29.8,9.3125
CA-2017-121678,Brian Moss,1.824,-1.3984
CA-2016-120824,Arthur Wiediger,64.384,-160.96
CA-2016-120824,Arthur Wiediger,6.984,-4.5396
CA-2016-120824,Arthur Wiediger,11.264,3.9424
CA-2016-120824,Arthur Wiediger,15.552,5.6376
CA-2016-120824,Arthur Wiediger,379.372,-119.2312
CA-2016-120824,Arthur Wiediger,67.536,6.7536
CA-2016-120824,Arthur Wiediger,1.524,-2.667
US-2016-135209,Marc Harrigan,37.408,13.0928
US-2016-135209,Marc Harrigan,25.344,8.8704
CA-2017-148145,Scott Williamson,46.2,21.252
CA-2015-103870,Sung Pak,4.728,0.7092
CA-2015-103870,Sung Pak,53.352,16.0056
CA-2015-103870,Sung Pak,131.104,8.194
CA-2015-103870,Sung Pak,22.512,2.2512
CA-2015-103870,Sung Pak,72.744,-12.7302
CA-2015-111017,Steve Chapman,52.59,15.777
CA-2017-116988,Pauline Webber,19.44,9.3312
CA-2017-116988,Pauline Webber,126.3,40.416
CA-2017-116988,Pauline Webber,1287.45,244.6155
US-2014-169390,Chris Selesnick,64.96,9.744
CA-2016-168774,Roy Phan,535.41,160.623
CA-2017-161592,Charles Sheldon,8.1,-5.94
US-2017-131961,Max Jones,13.248,3.6432
US-2017-131961,Max Jones,83.988,-20.997
CA-2016-102498,James Galang,73.2,21.228
CA-2015-113222,Anthony Garverick,10.74,5.1552
US-2015-144771,Chloris Kastensmidt,11.032,3.0338
US-2015-144771,Chloris Kastensmidt,53.04,-4.641
CA-2015-162376,Harold Dahlen,17.12,4.9648
CA-2015-162376,Harold Dahlen,59.94,28.1718
CA-2017-128076,Bill Overfelt,210.58,12.6348
CA-2017-128076,Bill Overfelt,30.96,10.062
CA-2017-128076,Bill Overfelt,239.984,38.9974
US-2015-163825,Lena Creighton,3050.376,1143.891
US-2015-163825,Lena Creighton,133.98,33.495
CA-2016-105662,Rick Bensley,93.248,31.4712
CA-2016-105662,Rick Bensley,177.48,19.9665
CA-2017-152198,Joy Daniels,17.712,5.9778
CA-2017-152198,Joy Daniels,4.86,-3.564
CA-2017-152198,Joy Daniels,6.258,-5.215
CA-2016-114307,Maureen Fritzler,37.68,10.5504
CA-2016-114307,Maureen Fritzler,51.84,24.8832
CA-2016-114307,Maureen Fritzler,27.42,9.3228
CA-2016-114307,Maureen Fritzler,5.4,2.592
CA-2016-159891,Ben Ferrer,1270.99,635.495
CA-2016-159891,Ben Ferrer,125.36,58.9192
CA-2016-112578,Frank Olsen,14.03,4.0687
CA-2016-112578,Frank Olsen,27.96,7.2696
CA-2015-107083,Brenda Bowman,5.344,0.7348
CA-2015-107083,Brenda Bowman,1.696,-2.544
CA-2015-107083,Brenda Bowman,24.588,-67.617
CA-2015-107083,Brenda Bowman,7.98,-13.167
CA-2015-151722,Ivan Liston,288.0,57.6
CA-2016-151148,Philisse Overcash,146.952,9.1845
CA-2016-151148,Philisse Overcash,83.136,5.196
CA-2017-115882,Dorothy Badders,942.784,94.2784
CA-2017-115882,Dorothy Badders,74.352,23.235
CA-2015-132276,Lindsay Castell,26.88,6.72
CA-2015-132276,Lindsay Castell,10.896,3.8136
CA-2016-163636,Mike Pelletier,3.536,0.3094
CA-2016-102813,Erin Ashbrook,528.43,0.0
CA-2016-102813,Erin Ashbrook,41.472,14.5152
CA-2017-135377,Bart Pistole,287.976,7.1994
CA-2015-165813,Bryan Mills,29.304,2.5641
CA-2015-133585,Craig Molinari,55.328,6.2244
CA-2015-133585,Craig Molinari,1227.9984,-36.1176
CA-2016-116911,Justin Deggeller,20.416,6.6352
CA-2016-116911,Justin Deggeller,1128.39,259.5297
US-2017-129224,Ann Steele,4.608,1.6704
CA-2017-145765,Candace McMahon,195.96,19.596
CA-2017-145765,Candace McMahon,15.552,5.4432
CA-2017-145765,Candace McMahon,271.968,54.3936
CA-2017-126914,Joe Elijah,698.352,52.3764
CA-2017-126914,Joe Elijah,77.728,-3.8864
CA-2015-169572,Andy Gerbode,46.62,21.4452
CA-2017-162075,Thomas Thornton,537.544,47.0351
CA-2014-162992,Bart Pistole,14.62,6.8714
CA-2014-162992,Bart Pistole,22.55,8.7945
CA-2014-162992,Bart Pistole,583.8,72.975
CA-2014-162992,Bart Pistole,211.168,15.8376
CA-2016-106397,Max Jones,12.96,6.2208
CA-2016-106397,Max Jones,45.98,12.8744
US-2016-150140,Valerie Mitchum,1294.75,336.635
CA-2014-116666,Kean Thornton,1799.97,239.996
CA-2017-148992,Chris Selesnick,10.688,3.7408
CA-2016-140935,Aaron Bergman,221.98,62.1544
CA-2016-140935,Aaron Bergman,341.96,54.7136
CA-2014-157644,Aaron Hawkins,34.77,11.4741
CA-2014-157644,Aaron Hawkins,18.9,8.694
US-2017-100398,Denny Ordway,102.72,37.236
CA-2016-113082,Matt Collister,40.48,14.5728
US-2017-110646,Jamie Frazer,33.282,-27.735
US-2017-110646,Jamie Frazer,118.65,19.775
US-2017-110646,Jamie Frazer,14.76,4.9815
CA-2017-120614,Suzanne McNair,37.52,18.0096
US-2016-140172,Stephanie Phelps,207.144,48.3336
US-2016-140172,Stephanie Phelps,13.9,3.753
CA-2015-127754,Cyma Kinney,266.352,13.3176
CA-2015-144274,Pierre Wener,307.98,89.3142
CA-2015-144274,Pierre Wener,44.1,20.727
CA-2015-144274,Pierre Wener,13.12,5.6416
CA-2015-144274,Pierre Wener,16.56,7.7832
CA-2015-144274,Pierre Wener,38.88,18.6624
CA-2015-142930,Evan Bailliet,335.52,117.432
CA-2017-100622,Dave Kipp,959.984,311.9948
CA-2017-100622,Dave Kipp,4.086,-2.9964
CA-2017-100622,Dave Kipp,55.984,4.1988
CA-2017-100622,Dave Kipp,10.688,3.7408
CA-2017-117156,Ted Butterfield,8.856,2.8782
CA-2015-115399,Arthur Gainer,6.912,2.5056
US-2014-157847,Sam Craven,26.72,9.352
US-2014-157847,Sam Craven,33.488,10.465
CA-2015-115168,Brenda Bowman,10.56,4.752
CA-2014-109680,Victoria Pisteka,386.34,54.0876
CA-2016-167983,Rachel Payne,33.44,11.704
CA-2015-145324,Duane Huffman,39.96,14.3856
CA-2015-153423,Shaun Weien,1217.568,456.588
US-2017-132675,Karen Ferguson,15.51,3.8775
US-2017-132675,Karen Ferguson,89.9,25.172
US-2017-132675,Karen Ferguson,14.28,3.7128
US-2017-132675,Karen Ferguson,12.72,4.9608
US-2017-132675,Karen Ferguson,15.75,7.56
CA-2014-153808,Frank Hawley,70.95,18.447
CA-2014-153808,Frank Hawley,65.568,23.7684
CA-2014-153808,Frank Hawley,299.97,131.9868
US-2016-112396,Justin Ritter,89.97,39.5868
US-2016-112396,Justin Ritter,31.86,11.151
CA-2014-141173,Julie Creighton,67.15,16.7875
CA-2017-156664,Beth Paige,7.236,-6.03
CA-2017-156664,Beth Paige,4.824,1.7487
CA-2017-156664,Beth Paige,91.36,29.692
CA-2017-156664,Beth Paige,130.112,13.0112
CA-2015-140718,Frank Atkinson,74.24,8.352
CA-2015-140718,Frank Atkinson,159.84,45.954
CA-2015-140718,Frank Atkinson,2.892,-2.3136
CA-2015-140718,Frank Atkinson,9.392,3.2872
CA-2014-119977,Duane Noonan,123.92,55.764
US-2015-115343,Frank Olsen,55.6,6.255
US-2015-115343,Frank Olsen,617.976,-7.7247
CA-2017-163671,Dave Poirier,21.312,7.992
CA-2017-135909,Jane Waco,209.94,39.8886
CA-2017-135909,Jane Waco,31.984,-7.996
CA-2017-135909,Jane Waco,5083.96,1906.485
US-2017-114356,Tonja Turnell,35.96,3.596
CA-2015-125934,Skye Norling,31.05,14.904
CA-2015-125934,Skye Norling,8.92,3.9248
CA-2015-125934,Skye Norling,209.6,96.416
CA-2015-125934,Skye Norling,111.04,29.9808
CA-2015-125934,Skye Norling,38.88,18.6624
CA-2015-158148,John Murray,36.27,10.881
CA-2014-120411,Sarah Brown,493.43,-70.49
CA-2014-120411,Sarah Brown,11.12,3.475
CA-2016-158260,Cindy Chapman,686.4,77.22
CA-2017-101805,Sally Hughsby,15.92,5.373
CA-2017-101805,Sally Hughsby,70.68,31.0992
CA-2017-101805,Sally Hughsby,541.24,5.4124
US-2014-105137,Richard Bierner,101.994,-71.3958
US-2014-105137,Richard Bierner,18.264,-13.3936
CA-2017-142489,Toby Carlisle,21.99,-32.985
US-2016-141264,Carol Triggs,185.376,-34.758
US-2016-141264,Carol Triggs,58.924,-153.2024
CA-2017-126928,Gary Zandusky,480.0,225.6
CA-2017-126928,Gary Zandusky,34.05,9.534
US-2015-107944,Alice McCarthy,192.72,92.5056
US-2015-107944,Alice McCarthy,239.97,86.3892
CA-2016-135594,Adrian Hane,50.12,-0.6265
US-2017-115252,Muhammed Yedwab,15.984,1.3986
US-2017-115252,Muhammed Yedwab,14.352,4.485
CA-2014-107398,Brendan Sweed,6.528,-4.5696
CA-2014-107398,Brendan Sweed,2.862,-2.2896
CA-2014-107398,Brendan Sweed,20.856,-16.6848
CA-2014-169642,Barry Blumstein,276.28,0.0
CA-2017-103968,Max Ludwig,629.64,107.0388
CA-2016-147256,Frank Carlisle,449.97,220.4853
CA-2016-147256,Frank Carlisle,1927.59,751.7601
CA-2016-162159,Corey Roper,121.78,30.445
CA-2015-111038,Lindsay Castell,2676.672,267.6672
CA-2014-124723,Gary Zandusky,489.23,41.934
CA-2016-167241,Bill Donatelli,312.03,43.6842
CA-2016-167241,Bill Donatelli,17.94,3.0498
CA-2016-167241,Bill Donatelli,165.6,10.35
CA-2016-167241,Bill Donatelli,37.52,18.0096
CA-2015-163237,Eudokia Martin,494.97,148.491
CA-2015-163237,Eudokia Martin,25.06,11.7782
CA-2016-150483,Beth Paige,32.064,-12.8256
CA-2016-150483,Beth Paige,18.496,6.7048
CA-2016-150483,Beth Paige,191.079,-38.2158
CA-2016-150483,Beth Paige,10.368,3.6288
US-2016-126431,Stephanie Ulpright,30.53,14.0438
US-2016-126431,Stephanie Ulpright,30.84,6.168
US-2016-126431,Stephanie Ulpright,75.06,33.777
CA-2016-139934,Andy Yotov,66.976,6.6976
CA-2015-109603,Elizabeth Moffitt,182.72,84.0512
CA-2017-160661,Sue Ann Reed,21.93,10.3071
CA-2017-102610,Christina Anderson,95.976,15.5961
CA-2017-102610,Christina Anderson,143.928,-32.3838
CA-2017-102610,Christina Anderson,3.564,-2.97
CA-2017-102610,Christina Anderson,4.928,1.7248
US-2016-144057,Cynthia Voltz,856.656,107.082
US-2016-144057,Cynthia Voltz,13.184,-20.4352
US-2016-144057,Cynthia Voltz,48.784,-131.7168
US-2016-144057,Cynthia Voltz,76.64,26.824
US-2016-144057,Cynthia Voltz,18.528,-27.792
CA-2014-160276,Anna Häberlin,177.68,46.1968
CA-2014-132983,David Smith,159.98,57.5928
CA-2016-145709,Anna Häberlin,52.68,19.755
CA-2016-145709,Anna Häberlin,11.568,2.6028
CA-2017-133928,Zuschuss Carroll,4.572,-3.81
CA-2016-168032,David Flashing,1439.968,143.9968
CA-2016-168032,David Flashing,1.728,-2.6784
CA-2016-168032,David Flashing,626.1,-538.446
CA-2015-143616,Saphhira Shifley,99.2,25.792
US-2015-168704,Frank Preis,609.98,-113.282
US-2015-168704,Frank Preis,211.372,-45.294
US-2015-168704,Frank Preis,239.976,17.9982
CA-2017-143252,Harold Engle,99.95,22.9885
CA-2017-143252,Harold Engle,29.34,10.8558
CA-2016-102134,Sibella Parks,16.74,4.3524
CA-2017-130036,Ben Peterman,12.672,3.96
CA-2017-130036,Ben Peterman,1119.888,209.979
CA-2015-134117,Paul Gonzalez,204.85,53.261
CA-2015-134117,Paul Gonzalez,135.984,16.998
CA-2015-134117,Paul Gonzalez,16.4,7.052
CA-2015-134117,Paul Gonzalez,92.96,31.374
CA-2014-130918,Jeremy Pistek,7.632,-1.8126
CA-2016-159023,Natalie Webber,4.158,-3.465
CA-2016-159023,Natalie Webber,179.991,-251.9874
CA-2017-111717,Scot Wooten,239.358,-47.8716
CA-2014-154592,Erica Hernandez,164.88,80.7912
CA-2014-128622,Scott Cohen,10.95,3.285
CA-2017-148355,Nick Crebassa,19.44,9.3312
CA-2017-148355,Nick Crebassa,12.3,6.15
CA-2014-132913,Adam Shillingsburg,13.97,3.6322
CA-2017-150910,Jack Lebron,934.956,-249.3216
CA-2017-150910,Jack Lebron,46.864,7.6154
CA-2017-150910,Jack Lebron,26.16,1.962
CA-2017-150910,Jack Lebron,23.128,2.891
CA-2017-150910,Jack Lebron,59.24,16.291
CA-2014-156790,Vivek Gonzalez,155.456,-7.7728
CA-2014-126480,Henry Goldwyn,8.56,3.852
CA-2017-105620,Jennifer Halladay,21.0,5.775
CA-2017-105620,Jennifer Halladay,120.0,-7.2
CA-2017-150266,Rose O'Brian,299.96,37.495
CA-2017-150266,Rose O'Brian,67.84,-179.776
CA-2017-150266,Rose O'Brian,853.93,-24.398
CA-2017-150266,Rose O'Brian,18.688,3.7376
CA-2016-157280,Liz Willingham,273.96,71.2296
CA-2016-157280,Liz Willingham,89.97,18.8937
CA-2016-157280,Liz Willingham,756.8,75.68
CA-2017-106691,Christopher Conant,1.248,-1.9344
CA-2016-134180,Julie Prescott,72.0,14.4
CA-2016-134180,Julie Prescott,470.155,-13.433
CA-2014-166730,Dorothy Dickinson,39.128,-8.8038
CA-2017-157469,Erin Smith,19.728,1.7262
CA-2017-157469,Erin Smith,151.188,-25.198
CA-2017-122308,Mark Van Huff,271.764,60.392
US-2014-149034,Ruben Dartt,47.496,-1.1874
CA-2017-159226,Rob Lucas,344.981,28.4102
CA-2017-156622,Jennifer Patt,36.288,12.7008
CA-2017-156622,Jennifer Patt,78.304,29.364
CA-2017-156622,Jennifer Patt,127.785,-31.0335
CA-2017-156622,Jennifer Patt,6.104,-9.156
CA-2014-119529,Denise Monton,5.76,2.8224
CA-2015-150413,Cari Schnelling,1.72,-2.838
CA-2014-108182,Delfina Latchford,8.952,-14.7708
CA-2016-110898,Lena Cacioppo,2.334,-6.3018
CA-2016-110898,Lena Cacioppo,1.728,-2.7648
CA-2016-110898,Lena Cacioppo,159.04,-194.824
CA-2016-110898,Lena Cacioppo,145.98,-99.2664
CA-2015-123092,Jack Garza,77.952,12.6672
CA-2015-123092,Jack Garza,95.97,-73.577
CA-2015-123092,Jack Garza,105.584,9.2386
CA-2015-123092,Jack Garza,9.344,1.168
US-2015-128587,Harry Marie,9.68,3.7752
US-2015-128587,Harry Marie,4899.93,2302.9671
US-2017-139577,Tanja Norvell,104.75,21.9975
CA-2017-159100,Victoria Pisteka,18.528,4.4004
CA-2017-159100,Victoria Pisteka,1875.258,-968.8833
CA-2014-109043,Christine Sundaresam,91.36,29.692
CA-2014-109043,Christine Sundaresam,152.24,17.127
US-2017-116491,Patrick Gardner,35.184,12.3144
CA-2017-122763,Harry Greene,56.704,19.1376
CA-2017-122763,Harry Greene,274.064,102.774
CA-2017-137785,Mick Hernandez,458.43,-124.431
CA-2014-133389,Toby Braunhardt,8.226,-6.0324
CA-2014-103807,Elizabeth Moffitt,5.95,0.833
CA-2014-103807,Elizabeth Moffitt,15.24,7.1628
CA-2015-102855,Jennifer Ferguson,239.94,26.3934
CA-2015-102855,Jennifer Ferguson,23.84,6.4368
CA-2017-107825,Nona Balk,92.52,24.9804
CA-2017-107825,Nona Balk,37.76,10.5728
CA-2017-107825,Nona Balk,7.38,3.4686
CA-2017-107825,Nona Balk,5.82,2.7354
CA-2017-106047,Cari Schnelling,3.816,1.1925
CA-2017-127803,Neil Ducich,26.16,12.8184
CA-2015-137071,Emily Ducich,100.8,21.42
CA-2016-121447,Erin Ashbrook,135.8,66.542
CA-2017-143084,Barry Pond,13.9,3.753
CA-2017-143084,Barry Pond,19.4,9.312
CA-2016-131639,Noel Staavos,13.488,4.3836
CA-2016-131639,Noel Staavos,11.416,3.8529
CA-2016-161361,Mark Van Huff,17.64,8.6436
CA-2016-161361,Mark Van Huff,17.04,5.538
CA-2014-100706,Laurel Elliston,99.98,7.9984
CA-2014-100706,Laurel Elliston,29.46,9.7218
CA-2015-129525,Victoria Pisteka,166.92,-116.844
US-2016-141880,Tony Chapman,98.328,9.8328
CA-2015-165799,Sheri Gordon,117.882,1.3098
CA-2016-102127,Victoria Pisteka,20.97,9.0171
CA-2016-102127,Victoria Pisteka,139.96,9.7972
CA-2016-102127,Victoria Pisteka,37.74,12.8316
US-2016-152415,Patrick O'Donnell,14.82,6.2244
US-2016-152415,Patrick O'Donnell,191.82,61.3824
CA-2014-138198,Jack Lebron,13.904,4.5188
CA-2017-128041,Rick Wilson,314.6,103.818
CA-2017-128041,Rick Wilson,283.56,45.3696
CA-2017-105823,Rick Bensley,487.96,146.388
CA-2014-152268,Sanjit Chand,1793.98,843.1706
CA-2015-148873,Eric Murdock,2.992,-4.488
CA-2015-148873,Eric Murdock,108.768,2.7192
CA-2015-166492,Resi Pölking,25.92,12.4416
CA-2015-166492,Resi Pölking,22.58,5.8708
CA-2017-157420,Henia Zydlo,55.176,-12.4146
CA-2016-117121,Adrian Barton,9892.74,4946.37
CA-2014-138177,Neil Ducich,73.915,-45.8273
CA-2014-114335,Xylona Preis,337.088,16.8544
CA-2015-168760,Muhammed MacIntyre,61.44,16.5888
CA-2016-168830,Marina Lichtenstein,479.97,163.1898
CA-2017-137463,Kalyca Meade,5.984,2.244
CA-2017-137463,Kalyca Meade,189.95,45.588
CA-2017-137463,Kalyca Meade,149.95,31.4895
CA-2017-137463,Kalyca Meade,29.95,8.6855
CA-2017-137463,Kalyca Meade,44.4,22.2
CA-2014-124513,Sara Luxemburg,66.03,17.1678
CA-2015-165554,Anthony Jacobs,10.86,5.3214
CA-2014-141838,Damala Kotsonis,3.36,0.84
CA-2014-141838,Damala Kotsonis,27.936,9.4284
CA-2014-141838,Damala Kotsonis,28.784,2.8784
CA-2017-117009,Berenike Kampe,21.96,6.1488
CA-2015-128993,Craig Carreira,21.98,8.5722
CA-2015-160227,Emily Ducich,2621.322,553.3902
CA-2015-149097,Stewart Visinsky,74.76,23.9232
CA-2015-149097,Stewart Visinsky,364.776,27.3582
CA-2016-132304,Anthony Rawles,1115.17,334.551
CA-2015-136420,Chris Selesnick,89.696,33.636
CA-2015-136420,Chris Selesnick,50.12,23.5564
CA-2016-101623,Rick Reed,36.48,18.24
US-2014-151015,Bradley Drucker,322.192,100.685
US-2014-151015,Bradley Drucker,2.946,-4.8609
US-2014-151015,Bradley Drucker,19.136,6.9368
CA-2017-152968,Bryan Mills,23.08,6.924
CA-2016-150077,Maribeth Schnelling,90.48,23.5248
CA-2016-106278,Becky Martin,215.976,-2.6997
CA-2016-106278,Becky Martin,65.94,30.9918
CA-2017-147550,Katrina Edelman,11.352,2.6961
CA-2015-136105,Sam Zeldin,24.56,6.8768
CA-2016-142524,Mick Brown,16.56,7.7832
CA-2016-142524,Mick Brown,279.95,67.188
CA-2014-136336,Dorothy Badders,828.84,0.0
US-2015-136259,Christy Brittain,7.218,-5.5338
US-2015-136259,Christy Brittain,27.2,2.04
US-2014-124625,Stephanie Phelps,89.97,18.8937
CA-2016-108105,Giulietta Weimer,318.08,34.9888
CA-2016-108105,Giulietta Weimer,5.8,2.61
CA-2017-166898,Ken Heidel,143.952,17.994
CA-2017-166898,Ken Heidel,19.44,9.3312
CA-2017-169005,Barry Gonzalez,5.56,1.4456
CA-2015-104038,Lori Olson,146.73,2.9346
CA-2015-104038,Lori Olson,29.9,13.455
CA-2016-126102,Dianna Vittorini,276.784,89.9548
CA-2016-143406,Lisa Ryan,93.032,-251.1864
CA-2016-143406,Lisa Ryan,454.965,-136.4895
CA-2015-150308,Rick Reed,246.168,21.5397
CA-2016-131093,Troy Staebel,295.4,-62.7725
US-2017-148831,Alan Hwang,348.56,104.568
CA-2015-162950,Dorothy Wardle,15.552,5.4432
CA-2015-162950,Dorothy Wardle,482.94,-376.6932
US-2015-132836,Ashley Jarboe,299.98,83.9944
US-2015-132836,Ashley Jarboe,403.68,181.656
US-2015-132836,Ashley Jarboe,41.9,11.732
US-2015-132836,Ashley Jarboe,28.91,13.2986
US-2014-158365,Stewart Visinsky,32.4,15.552
CA-2017-152933,Matthew Grinstein,369.544,27.7158
CA-2017-152933,Matthew Grinstein,10.368,3.7584
CA-2017-152933,Matthew Grinstein,791.88,128.6805
CA-2015-163181,Adrian Barton,23.64,5.319
CA-2015-163181,Adrian Barton,84.784,-16.9568
CA-2015-163181,Adrian Barton,64.96,-84.448
CA-2015-163181,Adrian Barton,32.06,-51.296
CA-2015-163181,Adrian Barton,177.648,-28.8678
CA-2015-163181,Adrian Barton,287.91,33.5895
CA-2015-132941,Muhammed MacIntyre,22.368,1.6776
CA-2015-132941,Muhammed MacIntyre,32.368,11.7334
CA-2015-132941,Muhammed MacIntyre,207.984,36.3972
CA-2014-132010,Michelle Arnett,36.4,17.472
CA-2014-132010,Michelle Arnett,22.96,4.3624
CA-2014-132010,Michelle Arnett,315.2,6.304
CA-2014-132010,Michelle Arnett,15.18,7.1346
CA-2016-135461,Erica Bern,623.96,38.9975
CA-2017-153045,Neola Schneider,429.6,-93.08
CA-2017-153045,Neola Schneider,31.968,6.3936
CA-2017-153045,Neola Schneider,887.271,-63.3765
CA-2017-153045,Neola Schneider,21.696,7.0512
US-2016-155971,Ross Baird,22.05,10.584
US-2016-155971,Ross Baird,99.9,46.953
CA-2017-122007,Jason Klamczynski,90.86,26.3494
CA-2017-162250,Patrick Ryan,7.78,3.501
US-2016-158288,Eric Hoffmann,78.759,-57.7566
CA-2016-128916,Matt Abelman,9.552,-3.8208
CA-2016-128916,Matt Abelman,5.344,-2.1376
CA-2015-157028,Michelle Arnett,8.28,3.4776
CA-2017-112473,Jeremy Lonsdale,50.136,-11.2806
US-2017-147655,Aaron Smayling,88.074,-58.716
CA-2016-130911,Dan Campbell,301.47,-241.176
CA-2016-130911,Dan Campbell,18.656,1.6324
CA-2017-100055,Michael Dominguez,27.46,9.8856
CA-2017-100055,Michael Dominguez,125.13,36.2877
CA-2015-157805,Rick Huthwaite,555.96,41.697
CA-2016-124254,Thomas Boland,129.552,-22.6716
CA-2016-124254,Thomas Boland,51.984,-5.1984
CA-2016-124254,Thomas Boland,10.272,3.4668
CA-2014-123400,Eric Barreto,18.336,-12.224
CA-2014-123400,Eric Barreto,180.96,13.572
CA-2014-106971,Bryan Mills,475.944,95.1888
CA-2017-123029,Bradley Talbott,159.98,47.994
CA-2016-139409,Fred Wasserman,43.6,12.208
US-2017-166688,Rick Duston,8.288,3.0044
US-2017-166688,Rick Duston,1123.128,70.1955
US-2017-166688,Rick Duston,64.9,18.821
CA-2015-126970,Theone Pippenger,2.808,-4.4928
US-2016-165505,Claudia Bergmann,99.98,42.9914
US-2016-165505,Claudia Bergmann,8.04,2.7336
US-2016-165505,Claudia Bergmann,1564.29,406.7154
US-2014-157070,Quincy Jones,138.56,66.5088
US-2014-157070,Quincy Jones,65.52,12.376
US-2015-106873,Kunst Miller,14.576,2.3686
US-2015-106873,Kunst Miller,23.2,1.45
US-2015-106873,Kunst Miller,16.464,1.8522
CA-2016-132990,Khloe Miller,19.312,3.1382
CA-2014-102645,Ionia McGrath,40.08,19.2384
CA-2014-134215,Marina Lichtenstein,101.96,27.5292
CA-2014-134215,Marina Lichtenstein,259.74,124.6752
CA-2014-134215,Marina Lichtenstein,255.42,104.7222
CA-2016-118934,Gary Hansen,4.338,-3.0366
CA-2016-118934,Gary Hansen,11.88,-7.92
CA-2016-160108,Arthur Gainer,405.86,32.4688
CA-2016-160108,Arthur Gainer,680.01,176.8026
CA-2015-164007,Maureen Gnade,2.376,0.7425
CA-2015-164007,Maureen Gnade,143.128,-393.602
CA-2016-100300,Max Jones,4476.8,503.64
CA-2016-100300,Max Jones,104.85,50.328
CA-2016-100300,Max Jones,241.44,72.432
CA-2016-140571,Sanjit Jacobs,319.76,147.0896
CA-2016-140571,Sanjit Jacobs,45.68,21.0128
US-2016-155768,Laurel Beltran,31.96,1.598
US-2016-155768,Laurel Beltran,47.9,22.992
US-2016-155768,Laurel Beltran,1112.94,222.588
US-2016-155768,Laurel Beltran,22.92,11.2308
CA-2017-119424,Sarah Brown,71.976,8.997
CA-2017-119424,Sarah Brown,19.44,9.3312
CA-2016-118178,Corey Catlett,31.086,-20.724
CA-2016-166618,Darren Powers,13.98,3.9144
CA-2016-166618,Darren Powers,23.65,6.149
CA-2017-156776,Jeremy Lonsdale,707.88,44.2425
CA-2017-156776,Jeremy Lonsdale,11.952,4.1832
CA-2017-156776,Jeremy Lonsdale,31.128,11.673
CA-2017-156776,Jeremy Lonsdale,55.76,7.8064
CA-2017-156776,Jeremy Lonsdale,24.56,11.5432
CA-2017-156776,Jeremy Lonsdale,51.75,15.525
CA-2017-156776,Jeremy Lonsdale,207.184,25.898
CA-2017-156776,Jeremy Lonsdale,1473.1,412.468
US-2015-130512,Sean Miller,3.488,-0.6976
US-2015-130512,Sean Miller,21.728,3.8024
US-2015-130512,Sean Miller,663.072,-165.768
